,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,61.462,21.8,13.4,197301010000,220,17,***,39,*****
1,61.462,21.8,13.4,197301010300,230,21,***,37,*****
2,61.462,21.8,13.4,197301010600,240,15,***,36,*****
3,61.462,21.8,13.4,197301010900,240,11,***,36,*****
4,61.462,21.8,13.4,197301011200,230,10,***,37,*****
5,61.462,21.8,13.4,197301011500,210,6,***,36,*****
6,61.462,21.8,13.4,197301011800,180,4,***,32,*****
7,61.462,21.8,13.4,197301020300,200,10,***,32,*****
8,61.462,21.8,13.4,197301020600,220,15,***,36,*****
9,61.462,21.8,13.4,197301020900,230,10,***,36,*****
10,61.462,21.8,13.4,197301021200,220,11,***,36,*****
11,61.462,21.8,13.4,197301021500,210,13,***,34,*****
12,61.462,21.8,13.4,197301021800,220,10,***,36,*****
13,61.462,21.8,13.4,197301022100,210,16,***,37,*****
14,61.462,21.8,13.4,197301030000,250,18,***,39,*****
15,61.462,21.8,13.4,197301030300,280,17,***,39,*****
16,61.462,21.8,13.4,197301030600,290,15,***,39,*****
17,61.462,21.8,13.4,197301031200,270,7,***,37,*****
18,61.462,21.8,13.4,197301031500,290,13,***,37,*****
19,61.462,21.8,13.4,197301031800,300,10,***,34,*****
20,61.462,21.8,13.4,197301032100,280,3,***,34,*****
21,61.462,21.8,13.4,197301040000,170,4,***,32,*****
22,61.462,21.8,13.4,197301040300,090,2,***,30,*****
23,61.462,21.8,13.4,197301040900,180,3,***,28,*****
24,61.462,21.8,13.4,197301041200,190,10,***,34,*****
25,61.462,21.8,13.4,197301041500,200,11,***,34,*****
26,61.462,21.8,13.4,197301041800,240,13,***,36,*****
27,61.462,21.8,13.4,197301042100,260,9,***,36,*****
28,61.462,21.8,13.4,197301050000,290,19,***,43,*****
29,61.462,21.8,13.4,197301050300,280,23,***,41,*****
30,61.462,21.8,13.4,197301050600,290,23,***,41,*****
31,61.462,21.8,13.4,197301050900,270,18,***,43,*****
32,61.462,21.8,13.4,197301051200,270,19,***,43,*****
33,61.462,21.8,13.4,197301051500,290,19,***,45,*****
34,61.462,21.8,13.4,197301051800,290,17,***,43,*****
35,61.462,21.8,13.4,197301052100,280,22,***,45,*****
36,61.462,21.8,13.4,197301060000,280,22,***,46,*****
37,61.462,21.8,13.4,197301060600,300,23,***,41,*****
38,61.462,21.8,13.4,197301060900,300,15,***,41,*****
39,61.462,21.8,13.4,197301061200,300,15,***,41,*****
40,61.462,21.8,13.4,197301061500,300,16,***,41,*****
41,61.462,21.8,13.4,197301061800,320,8,***,39,*****
42,61.462,21.8,13.4,197301070000,340,6,***,****,*****
43,61.462,21.8,13.4,197301070300,280,3,***,27,*****
44,61.462,21.8,13.4,197301070600,210,3,***,30,*****
45,61.462,21.8,13.4,197301071200,220,11,***,36,*****
46,61.462,21.8,13.4,197301071800,280,16,***,41,*****
47,61.462,21.8,13.4,197301080000,280,23,***,41,*****
48,61.462,21.8,13.4,197301080300,300,18,***,41,*****
49,61.462,21.8,13.4,197301080600,330,21,***,39,*****
50,61.462,21.8,13.4,197301080900,330,21,***,37,*****
51,61.462,21.8,13.4,197301081500,330,14,***,34,*****
52,61.462,21.8,13.4,197301081800,340,9,***,32,*****
53,61.462,21.8,13.4,197301090000,320,4,***,28,*****
54,61.462,21.8,13.4,197301090600,210,6,***,27,*****
55,61.462,21.8,13.4,197301091200,210,4,***,30,*****
56,61.462,21.8,13.4,197301091500,200,8,***,32,*****
57,61.462,21.8,13.4,197301091800,240,13,***,36,*****
58,61.462,21.8,13.4,197301100000,310,11,***,41,*****
59,61.462,21.8,13.4,197301100300,310,11,***,41,*****
60,61.462,21.8,13.4,197301100600,330,25,***,43,*****
61,61.462,21.8,13.4,197301100900,330,21,***,45,*****
62,61.462,21.8,13.4,197301101200,350,17,***,39,*****
63,61.462,21.8,13.4,197301101500,350,11,***,36,*****
64,61.462,21.8,13.4,197301101800,340,9,***,34,*****
65,61.462,21.8,13.4,197301110000,330,7,***,30,*****
66,61.462,21.8,13.4,197301110600,320,3,***,28,*****
67,61.462,21.8,13.4,197301110900,320,2,***,23,*****
68,61.462,21.8,13.4,197301111200,150,3,***,28,*****
69,61.462,21.8,13.4,197301111800,210,2,***,32,*****
70,61.462,21.8,13.4,197301120000,220,2,***,****,*****
71,61.462,21.8,13.4,197301120300,230,3,***,32,*****
72,61.462,21.8,13.4,197301120900,250,4,***,34,*****
73,61.462,21.8,13.4,197301121200,260,4,***,36,*****
74,61.462,21.8,13.4,197301121500,260,7,***,34,*****
75,61.462,21.8,13.4,197301121800,250,4,***,32,*****
76,61.462,21.8,13.4,197301122100,260,7,***,32,*****
77,61.462,21.8,13.4,197301130000,280,6,***,32,*****
78,61.462,21.8,13.4,197301130300,260,8,***,30,*****
79,61.462,21.8,13.4,197301130600,260,6,***,30,*****
80,61.462,21.8,13.4,197301130900,270,4,***,30,*****
81,61.462,21.8,13.4,197301131200,290,6,***,32,*****
82,61.462,21.8,13.4,197301131500,070,3,***,30,*****
83,61.462,21.8,13.4,197301131800,***,0,***,28,*****
84,61.462,21.8,13.4,197301132100,060,3,***,28,*****
85,61.462,21.8,13.4,197301140000,***,0,***,27,*****
86,61.462,21.8,13.4,197301140300,090,3,***,23,*****
87,61.462,21.8,13.4,197301140600,110,3,***,21,*****
88,61.462,21.8,13.4,197301140900,120,3,***,19,*****
89,61.462,21.8,13.4,197301141200,180,8,***,23,*****
90,61.462,21.8,13.4,197301141500,180,7,***,25,*****
91,61.462,21.8,13.4,197301141800,170,10,***,27,*****
92,61.462,21.8,13.4,197301142100,150,10,***,27,*****
93,61.462,21.8,13.4,197301150000,170,8,***,28,*****
94,61.462,21.8,13.4,197301150300,170,10,***,28,*****
95,61.462,21.8,13.4,197301150600,170,9,***,30,*****
96,61.462,21.8,13.4,197301150900,180,9,***,30,*****
97,61.462,21.8,13.4,197301151200,170,10,***,30,*****
98,61.462,21.8,13.4,197301151500,170,10,***,30,*****
99,61.462,21.8,13.4,197301151800,170,10,***,30,*****
100,61.462,21.8,13.4,197301160000,180,10,***,30,*****
101,61.462,21.8,13.4,197301160600,170,11,***,30,*****
102,61.462,21.8,13.4,197301160900,180,11,***,32,*****
103,61.462,21.8,13.4,197301161200,170,10,***,30,*****
104,61.462,21.8,13.4,197301161500,200,9,***,30,*****
105,61.462,21.8,13.4,197301161800,180,10,***,30,*****
106,61.462,21.8,13.4,197301162100,170,13,***,30,*****
107,61.462,21.8,13.4,197301170000,170,10,***,30,*****
108,61.462,21.8,13.4,197301170600,160,22,***,28,*****
109,61.462,21.8,13.4,197301171200,160,9,***,28,*****
110,61.462,21.8,13.4,197301171500,160,11,***,28,*****
111,61.462,21.8,13.4,197301171800,150,11,***,27,*****
112,61.462,21.8,13.4,197301172100,140,9,***,25,*****
113,61.462,21.8,13.4,197301180000,120,6,***,25,*****
114,61.462,21.8,13.4,197301180300,120,10,***,25,*****
115,61.462,21.8,13.4,197301180600,120,8,***,25,*****
116,61.462,21.8,13.4,197301181200,110,8,***,25,*****
117,61.462,21.8,13.4,197301181500,100,9,***,23,*****
118,61.462,21.8,13.4,197301181800,120,10,***,23,*****
119,61.462,21.8,13.4,197301182100,110,3,***,23,*****
120,61.462,21.8,13.4,197301191800,100,9,***,18,*****
121,61.462,21.8,13.4,197301200000,100,7,***,18,*****
122,61.462,21.8,13.4,197301200300,100,7,***,19,*****
123,61.462,21.8,13.4,197301200900,120,10,***,21,*****
124,61.462,21.8,13.4,197301201200,100,11,***,19,*****
125,61.462,21.8,13.4,197301201500,100,11,***,19,*****
126,61.462,21.8,13.4,197301201800,090,7,***,18,*****
127,61.462,21.8,13.4,197301210000,090,9,***,18,*****
128,61.462,21.8,13.4,197301210900,130,17,***,25,*****
129,61.462,21.8,13.4,197301211200,140,17,***,25,*****
130,61.462,21.8,13.4,197301211500,140,15,***,43,*****
131,61.462,21.8,13.4,197301212100,130,15,***,19,*****
132,61.462,21.8,13.4,197301220000,130,14,***,19,*****
133,61.462,21.8,13.4,197301220300,***,***,***,19,*****
134,61.462,21.8,13.4,197301221200,130,9,***,23,*****
135,61.462,21.8,13.4,197301230000,130,11,***,21,*****
136,61.462,21.8,13.4,197301230600,120,8,***,****,*****
137,61.462,21.8,13.4,197301231200,120,6,***,23,*****
138,61.462,21.8,13.4,197301231500,110,8,***,23,*****
139,61.462,21.8,13.4,197301231800,130,9,***,23,*****
140,61.462,21.8,13.4,197301240000,140,7,***,25,*****
141,61.462,21.8,13.4,197301240300,150,8,***,25,*****
142,61.462,21.8,13.4,197301240600,160,7,***,27,*****
143,61.462,21.8,13.4,197301240900,170,11,***,28,*****
144,61.462,21.8,13.4,197301241200,200,11,***,34,*****
145,61.462,21.8,13.4,197301241500,210,18,***,34,*****
146,61.462,21.8,13.4,197301241800,220,22,***,36,*****
147,61.462,21.8,13.4,197301242100,210,24,***,34,*****
148,61.462,21.8,13.4,197301250000,240,25,***,36,*****
149,61.462,21.8,13.4,197301250300,***,***,***,36,*****
150,61.462,21.8,13.4,197301250600,250,17,***,36,*****
151,61.462,21.8,13.4,197301250900,***,***,***,36,*****
152,61.462,21.8,13.4,197301251200,230,15,***,36,*****
153,61.462,21.8,13.4,197301251500,230,15,***,36,*****
154,61.462,21.8,13.4,197301251800,230,17,***,36,*****
155,61.462,21.8,13.4,197301260000,230,21,***,36,*****
156,61.462,21.8,13.4,197301260300,240,21,***,34,*****
157,61.462,21.8,13.4,197301260600,240,18,***,36,*****
158,61.462,21.8,13.4,197301260900,230,15,***,37,*****
159,61.462,21.8,13.4,197301261200,240,14,***,37,*****
160,61.462,21.8,13.4,197301261500,230,13,***,37,*****
161,61.462,21.8,13.4,197301261800,240,14,***,37,*****
162,61.462,21.8,13.4,197301270000,220,3,***,34,*****
163,61.462,21.8,13.4,197301270300,180,2,***,32,*****
164,61.462,21.8,13.4,197301270600,170,6,***,32,*****
165,61.462,21.8,13.4,197301271500,050,6,***,34,*****
166,61.462,21.8,13.4,197301271800,060,6,***,34,*****
167,61.462,21.8,13.4,197301280300,090,6,***,32,*****
168,61.462,21.8,13.4,197301280600,070,4,***,32,*****
169,61.462,21.8,13.4,197301280900,090,3,***,32,*****
170,61.462,21.8,13.4,197301281200,110,7,***,34,*****
171,61.462,21.8,13.4,197301281500,130,7,***,32,*****
172,61.462,21.8,13.4,197301290000,140,15,***,25,*****
173,61.462,21.8,13.4,197301290600,130,15,***,23,*****
174,61.462,21.8,13.4,197301290900,130,11,***,****,*****
175,61.462,21.8,13.4,197301291200,130,11,***,27,*****
176,61.462,21.8,13.4,197301291500,110,10,***,25,*****
177,61.462,21.8,13.4,197301300000,130,9,***,27,*****
178,61.462,21.8,13.4,197301300600,160,9,***,27,*****
179,61.462,21.8,13.4,197301300900,150,10,***,25,*****
180,61.462,21.8,13.4,197301301200,160,9,***,25,*****
181,61.462,21.8,13.4,197301301500,170,10,***,23,*****
182,61.462,21.8,13.4,197301301800,190,10,***,21,*****
183,61.462,21.8,13.4,197301302100,190,9,***,21,*****
184,61.462,21.8,13.4,197301311500,170,13,***,28,*****
185,61.462,21.8,13.4,197301311800,170,11,***,28,*****
186,61.462,21.8,13.4,197302010000,170,11,***,27,*****
187,61.462,21.8,13.4,197302010300,180,14,***,28,*****
188,61.462,21.8,13.4,197302010600,170,13,***,****,*****
189,61.462,21.8,13.4,197302011200,180,17,***,30,*****
190,61.462,21.8,13.4,197302011500,180,15,***,30,*****
191,61.462,21.8,13.4,197302011800,180,15,***,30,*****
192,61.462,21.8,13.4,197302020000,230,15,***,****,*****
193,61.462,21.8,13.4,197302020300,240,13,***,34,*****
194,61.462,21.8,13.4,197302020600,230,14,***,34,*****
195,61.462,21.8,13.4,197302020900,230,17,***,34,*****
196,61.462,21.8,13.4,197302021200,230,21,***,34,*****
197,61.462,21.8,13.4,197302021500,260,19,***,36,*****
198,61.462,21.8,13.4,197302021800,240,19,***,36,*****
199,61.462,21.8,13.4,197302030000,280,19,***,37,*****
200,61.462,21.8,13.4,197302030300,300,25,***,37,*****
201,61.462,21.8,13.4,197302030600,320,21,***,37,*****
202,61.462,21.8,13.4,197302030900,330,25,***,36,*****
203,61.462,21.8,13.4,197302031200,330,23,***,****,*****
204,61.462,21.8,13.4,197302031500,330,18,***,34,*****
205,61.462,21.8,13.4,197302031800,330,16,***,34,*****
206,61.462,21.8,13.4,197302040000,320,17,***,30,*****
207,61.462,21.8,13.4,197302040300,340,11,***,28,*****
208,61.462,21.8,13.4,197302040600,340,9,***,28,*****
209,61.462,21.8,13.4,197302040900,330,6,***,30,*****
210,61.462,21.8,13.4,197302041200,310,7,***,34,*****
211,61.462,21.8,13.4,197302041500,250,3,***,32,*****
212,61.462,21.8,13.4,197302041800,220,8,***,32,*****
213,61.462,21.8,13.4,197302042100,220,11,***,34,*****
214,61.462,21.8,13.4,197302050000,200,8,***,36,*****
215,61.462,21.8,13.4,197302050300,230,11,***,36,*****
216,61.462,21.8,13.4,197302050600,230,8,***,36,*****
217,61.462,21.8,13.4,197302050900,260,3,***,36,*****
218,61.462,21.8,13.4,197302051200,250,4,***,36,*****
219,61.462,21.8,13.4,197302051500,270,2,***,36,*****
220,61.462,21.8,13.4,197302051800,280,9,***,34,*****
221,61.462,21.8,13.4,197302060000,290,10,***,34,*****
222,61.462,21.8,13.4,197302060600,330,11,***,34,*****
223,61.462,21.8,13.4,197302060900,310,7,***,34,*****
224,61.462,21.8,13.4,197302061200,300,9,***,36,*****
225,61.462,21.8,13.4,197302061500,220,6,***,32,*****
