,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,61.687,27.202,100.3,199801010000,350,1,***,11,*****
1,61.687,27.202,100.3,199801010300,340,2,***,12,*****
2,61.687,27.202,100.3,199801010600,***,0,***,11,*****
3,61.687,27.202,100.3,199801011200,***,0,***,12,*****
4,61.687,27.202,100.3,199801011800,080,1,***,12,*****
5,61.687,27.202,100.3,199801012100,100,1,***,14,*****
6,61.687,27.202,100.3,199801020000,120,1,***,15,*****
7,61.687,27.202,100.3,199801020300,100,1,***,17,*****
8,61.687,27.202,100.3,199801020600,110,1,***,19,*****
9,61.687,27.202,100.3,199801020900,120,3,***,20,*****
10,61.687,27.202,100.3,199801021200,110,3,***,20,*****
11,61.687,27.202,100.3,199801021500,120,3,***,19,*****
12,61.687,27.202,100.3,199801021800,120,5,***,20,*****
13,61.687,27.202,100.3,199801022100,130,2,***,20,*****
14,61.687,27.202,100.3,199801030000,120,5,***,20,*****
15,61.687,27.202,100.3,199801030900,120,3,***,22,*****
16,61.687,27.202,100.3,199801031200,120,3,***,24,*****
17,61.687,27.202,100.3,199801031500,130,3,***,25,*****
18,61.687,27.202,100.3,199801032100,130,5,***,26,*****
19,61.687,27.202,100.3,199801040000,130,3,***,26,*****
20,61.687,27.202,100.3,199801040900,110,3,***,28,*****
21,61.687,27.202,100.3,199801041200,110,3,***,29,*****
22,61.687,27.202,100.3,199801041500,120,5,***,30,*****
23,61.687,27.202,100.3,199801050000,140,3,***,32,*****
24,61.687,27.202,100.3,199801050300,140,6,***,33,*****
25,61.687,27.202,100.3,199801051200,160,11,***,33,*****
26,61.687,27.202,100.3,199801051500,150,7,***,33,*****
27,61.687,27.202,100.3,199801052100,120,6,***,32,*****
28,61.687,27.202,100.3,199801060000,110,5,***,32,*****
29,61.687,27.202,100.3,199801060600,100,6,***,31,*****
30,61.687,27.202,100.3,199801060900,100,7,***,32,*****
31,61.687,27.202,100.3,199801061200,110,6,***,32,*****
32,61.687,27.202,100.3,199801061800,100,3,***,33,*****
33,61.687,27.202,100.3,199801062100,100,2,***,33,*****
34,61.687,27.202,100.3,199801070000,080,2,***,32,*****
35,61.687,27.202,100.3,199801070600,100,2,***,32,*****
36,61.687,27.202,100.3,199801071200,090,1,***,33,*****
37,61.687,27.202,100.3,199801071500,060,1,***,32,*****
38,61.687,27.202,100.3,199801072100,130,1,***,32,*****
39,61.687,27.202,100.3,199801080000,100,1,***,32,*****
40,61.687,27.202,100.3,199801080300,150,2,***,32,*****
41,61.687,27.202,100.3,199801080600,100,1,***,32,*****
42,61.687,27.202,100.3,199801080900,***,0,***,32,*****
43,61.687,27.202,100.3,199801081500,***,0,***,31,*****
44,61.687,27.202,100.3,199801090000,030,2,***,28,*****
45,61.687,27.202,100.3,199801090300,020,3,***,27,*****
46,61.687,27.202,100.3,199801090600,030,3,***,26,*****
47,61.687,27.202,100.3,199801090900,360,3,***,25,*****
48,61.687,27.202,100.3,199801091200,030,2,***,25,*****
49,61.687,27.202,100.3,199801091500,020,5,***,24,*****
50,61.687,27.202,100.3,199801091800,030,3,***,23,*****
51,61.687,27.202,100.3,199801092100,020,5,***,21,*****
52,61.687,27.202,100.3,199801100000,040,5,***,19,*****
53,61.687,27.202,100.3,199801100600,120,1,***,17,*****
54,61.687,27.202,100.3,199801100900,170,3,***,17,*****
55,61.687,27.202,100.3,199801101200,160,5,***,17,*****
56,61.687,27.202,100.3,199801101800,150,10,***,23,*****
57,61.687,27.202,100.3,199801102100,160,10,***,26,*****
58,61.687,27.202,100.3,199801110000,180,5,***,28,*****
59,61.687,27.202,100.3,199801110300,250,3,***,30,*****
60,61.687,27.202,100.3,199801110600,260,3,***,32,*****
61,61.687,27.202,100.3,199801110900,270,5,***,32,*****
62,61.687,27.202,100.3,199801111200,240,5,***,33,*****
63,61.687,27.202,100.3,199801111500,260,5,***,33,*****
64,61.687,27.202,100.3,199801111800,290,7,***,33,*****
65,61.687,27.202,100.3,199801112100,290,6,***,33,*****
