,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,61.414,23.604,118.9,190801010600,090,9,***,-16,*****
1,61.414,23.604,118.9,190801011300,230,5,***,-11,*****
2,61.414,23.604,118.9,190801012000,230,16,***,2,*****
3,61.414,23.604,118.9,190801020600,230,18,***,14,*****
4,61.414,23.604,118.9,190801021300,320,14,***,19,*****
5,61.414,23.604,118.9,190801022000,050,16,***,17,*****
6,61.414,23.604,118.9,190801030600,180,9,***,13,*****
7,61.414,23.604,118.9,190801031300,200,16,***,20,*****
8,61.414,23.604,118.9,190801032000,200,18,***,31,*****
9,61.414,23.604,118.9,190801040600,050,22,***,11,*****
10,61.414,23.604,118.9,190801041300,360,18,***,5,*****
11,61.414,23.604,118.9,190801042000,180,14,***,8,*****
12,61.414,23.604,118.9,190801050600,140,11,***,9,*****
13,61.414,23.604,118.9,190801051300,160,11,***,11,*****
14,61.414,23.604,118.9,190801052000,160,9,***,18,*****
15,61.414,23.604,118.9,190801060600,320,14,***,29,*****
16,61.414,23.604,118.9,190801061300,***,0,***,24,*****
17,61.414,23.604,118.9,190801062000,270,9,***,22,*****
18,61.414,23.604,118.9,190801070600,360,11,***,-1,*****
19,61.414,23.604,118.9,190801071300,360,16,***,6,*****
20,61.414,23.604,118.9,190801072000,360,7,***,8,*****
21,61.414,23.604,118.9,190801080600,320,5,***,0,*****
22,61.414,23.604,118.9,190801081300,***,0,***,-2,*****
23,61.414,23.604,118.9,190801082000,***,0,***,-10,*****
24,61.414,23.604,118.9,190801090600,090,5,***,-1,*****
25,61.414,23.604,118.9,190801091300,070,16,***,2,*****
26,61.414,23.604,118.9,190801092000,070,19,***,-9,*****
27,61.414,23.604,118.9,190801100600,050,19,***,-12,*****
28,61.414,23.604,118.9,190801101300,070,7,***,-13,*****
29,61.414,23.604,118.9,190801102000,090,5,***,-17,*****
30,61.414,23.604,118.9,190801110600,140,16,***,-3,*****
31,61.414,23.604,118.9,190801111300,180,18,***,16,*****
32,61.414,23.604,118.9,190801112000,180,7,***,21,*****
33,61.414,23.604,118.9,190801120600,***,0,***,26,*****
