,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,61.414,23.604,118.9,190701010600,050,16,***,8,*****
1,61.414,23.604,118.9,190701011300,090,18,***,6,*****
2,61.414,23.604,118.9,190701012000,090,18,***,5,*****
3,61.414,23.604,118.9,190701020600,090,11,***,-1,*****
4,61.414,23.604,118.9,190701021300,090,18,***,0,*****
5,61.414,23.604,118.9,190701022000,050,9,***,-2,*****
6,61.414,23.604,118.9,190701030600,140,26,***,8,*****
7,61.414,23.604,118.9,190701031300,140,38,***,8,*****
8,61.414,23.604,118.9,190701032000,140,29,***,8,*****
9,61.414,23.604,118.9,190701040600,090,24,***,9,*****
10,61.414,23.604,118.9,190701041300,090,24,***,11,*****
11,61.414,23.604,118.9,190701042000,090,24,***,13,*****
12,61.414,23.604,118.9,190701050600,090,18,***,10,*****
13,61.414,23.604,118.9,190701051300,090,18,***,11,*****
14,61.414,23.604,118.9,190701052000,090,9,***,11,*****
15,61.414,23.604,118.9,190701060600,090,11,***,17,*****
16,61.414,23.604,118.9,190701061300,090,11,***,24,*****
17,61.414,23.604,118.9,190701062000,140,18,***,29,*****
18,61.414,23.604,118.9,190701070600,140,18,***,28,*****
19,61.414,23.604,118.9,190701071300,140,18,***,27,*****
20,61.414,23.604,118.9,190701072000,140,11,***,25,*****
21,61.414,23.604,118.9,190701080600,230,19,***,28,*****
22,61.414,23.604,118.9,190701081300,270,26,***,32,*****
23,61.414,23.604,118.9,190701082000,270,9,***,32,*****
24,61.414,23.604,118.9,190701090600,270,18,***,32,*****
25,61.414,23.604,118.9,190701091300,270,11,***,33,*****
26,61.414,23.604,118.9,190701092000,270,9,***,29,*****
27,61.414,23.604,118.9,190701100600,360,24,***,27,*****
28,61.414,23.604,118.9,190701101300,320,24,***,24,*****
29,61.414,23.604,118.9,190701102000,320,14,***,19,*****
30,61.414,23.604,118.9,190701110600,320,14,***,6,*****
31,61.414,23.604,118.9,190701111300,140,18,***,15,*****
32,61.414,23.604,118.9,190701112000,140,18,***,16,*****
33,61.414,23.604,118.9,190701120600,140,18,***,15,*****
34,61.414,23.604,118.9,190701121300,140,24,***,16,*****
35,61.414,23.604,118.9,190701122000,140,11,***,18,*****
36,61.414,23.604,118.9,190701130600,140,24,***,20,*****
37,61.414,23.604,118.9,190701131300,140,18,***,18,*****
38,61.414,23.604,118.9,190701132000,140,11,***,14,*****
39,61.414,23.604,118.9,190701140600,140,19,***,9,*****
40,61.414,23.604,118.9,190701141300,140,19,***,10,*****
41,61.414,23.604,118.9,190701142000,140,19,***,10,*****
42,61.414,23.604,118.9,190701150600,180,18,***,22,*****
43,61.414,23.604,118.9,190701151300,270,9,***,27,*****
44,61.414,23.604,118.9,190701152000,***,0,***,28,*****
45,61.414,23.604,118.9,190701160600,290,11,***,28,*****
46,61.414,23.604,118.9,190701161300,270,11,***,25,*****
47,61.414,23.604,118.9,190701162000,270,9,***,21,*****
48,61.414,23.604,118.9,190701170600,***,0,***,11,*****
49,61.414,23.604,118.9,190701171300,270,9,***,20,*****
50,61.414,23.604,118.9,190701172000,270,24,***,27,*****
51,61.414,23.604,118.9,190701180600,320,24,***,33,*****
52,61.414,23.604,118.9,190701181300,360,18,***,31,*****
53,61.414,23.604,118.9,190701182000,360,5,***,19,*****
54,61.414,23.604,118.9,190701190600,***,0,***,6,*****
55,61.414,23.604,118.9,190701191300,***,0,***,11,*****
56,61.414,23.604,118.9,190701192000,090,9,***,13,*****
57,61.414,23.604,118.9,190701200600,090,18,***,4,*****
58,61.414,23.604,118.9,190701201300,090,11,***,-4,*****
59,61.414,23.604,118.9,190701202000,090,11,***,-13,*****
60,61.414,23.604,118.9,190701210600,140,11,***,-19,*****
61,61.414,23.604,118.9,190701211300,110,11,***,-14,*****
62,61.414,23.604,118.9,190701212000,***,0,***,-18,*****
63,61.414,23.604,118.9,190701220600,140,11,***,-22,*****
64,61.414,23.604,118.9,190701221300,140,11,***,-17,*****
65,61.414,23.604,118.9,190701222000,140,9,***,-16,*****
66,61.414,23.604,118.9,190701230600,270,26,***,15,*****
67,61.414,23.604,118.9,190701231300,270,26,***,19,*****
68,61.414,23.604,118.9,190701232000,270,29,***,21,*****
69,61.414,23.604,118.9,190701240600,270,31,***,24,*****
70,61.414,23.604,118.9,190701241300,230,26,***,26,*****
71,61.414,23.604,118.9,190701242000,230,24,***,23,*****
72,61.414,23.604,118.9,190701250600,230,26,***,19,*****
73,61.414,23.604,118.9,190701251300,230,24,***,27,*****
74,61.414,23.604,118.9,190701252000,230,18,***,31,*****
75,61.414,23.604,118.9,190701260600,320,18,***,24,*****
76,61.414,23.604,118.9,190701261300,320,18,***,19,*****
77,61.414,23.604,118.9,190701262000,***,0,***,9,*****
78,61.414,23.604,118.9,190701270600,320,11,***,-4,*****
79,61.414,23.604,118.9,190701271300,360,18,***,7,*****
80,61.414,23.604,118.9,190701272000,360,9,***,1,*****
81,61.414,23.604,118.9,190701280600,360,9,***,-2,*****
82,61.414,23.604,118.9,190701281300,230,18,***,10,*****
83,61.414,23.604,118.9,190701282000,230,22,***,16,*****
84,61.414,23.604,118.9,190701290600,230,36,***,19,*****
85,61.414,23.604,118.9,190701291300,230,36,***,15,*****
86,61.414,23.604,118.9,190701292000,250,31,***,7,*****
87,61.414,23.604,118.9,190701300600,270,24,***,15,*****
88,61.414,23.604,118.9,190701301300,050,18,***,18,*****
89,61.414,23.604,118.9,190701302000,050,14,***,16,*****
90,61.414,23.604,118.9,190701310600,050,7,***,18,*****
91,61.414,23.604,118.9,190701311300,070,7,***,22,*****
92,61.414,23.604,118.9,190701312000,***,0,***,22,*****
93,61.414,23.604,118.9,190702010600,360,19,***,17,*****
94,61.414,23.604,118.9,190702011300,340,18,***,16,*****
95,61.414,23.604,118.9,190702012000,***,0,***,8,*****
96,61.414,23.604,118.9,190702020600,270,9,***,15,*****
97,61.414,23.604,118.9,190702021300,270,14,***,7,*****
98,61.414,23.604,118.9,190702022000,***,0,***,16,*****
99,61.414,23.604,118.9,190702030600,270,11,***,18,*****
100,61.414,23.604,118.9,190702031300,270,11,***,21,*****
101,61.414,23.604,118.9,190702032000,***,0,***,21,*****
