,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,61.414,23.604,118.9,199601010000,***,0,***,14,*****
1,61.414,23.604,118.9,199601010300,210,1,***,17,*****
2,61.414,23.604,118.9,199601010600,210,2,***,18,*****
3,61.414,23.604,118.9,199601010650,220,5,***,18,30.09
4,61.414,23.604,118.9,199601010820,220,6,***,19,30.09
5,61.414,23.604,118.9,199601010900,230,7,***,20,30.09
6,61.414,23.604,118.9,199601010950,230,10,***,18,30.09
7,61.414,23.604,118.9,199601011050,230,10,***,19,30.09
8,61.414,23.604,118.9,199601011200,240,33,***,21,30.09
9,61.414,23.604,118.9,199601011250,240,16,***,21,30.09
10,61.414,23.604,118.9,199601011500,230,18,***,22,*****
11,61.414,23.604,118.9,199601011720,230,16,***,23,30.09
12,61.414,23.604,118.9,199601011800,230,16,***,21,30.09
13,61.414,23.604,118.9,199601011850,240,17,***,21,30.09
14,61.414,23.604,118.9,199601011950,240,17,***,21,30.12
15,61.414,23.604,118.9,199601012100,230,13,***,21,30.12
16,61.414,23.604,118.9,199601012150,240,15,***,21,30.12
17,61.414,23.604,118.9,199601012250,240,14,***,21,30.12
18,61.414,23.604,118.9,199601020000,240,14,***,22,30.12
19,61.414,23.604,118.9,199601020120,240,13,***,21,30.12
20,61.414,23.604,118.9,199601020150,240,15,***,21,30.12
21,61.414,23.604,118.9,199601020300,250,15,***,22,30.12
22,61.414,23.604,118.9,199601020350,250,14,***,21,30.15
23,61.414,23.604,118.9,199601020450,240,13,***,21,30.15
24,61.414,23.604,118.9,199601020600,250,10,***,21,30.15
25,61.414,23.604,118.9,199601020650,250,10,***,21,30.15
26,61.414,23.604,118.9,199601020750,230,11,***,21,30.15
27,61.414,23.604,118.9,199601020850,230,13,***,21,30.15
28,61.414,23.604,118.9,199601020950,240,13,***,21,30.15
29,61.414,23.604,118.9,199601021050,250,11,***,21,30.18
30,61.414,23.604,118.9,199601021200,240,10,***,21,30.18
31,61.414,23.604,118.9,199601021250,260,6,***,21,30.18
32,61.414,23.604,118.9,199601021350,260,6,***,21,30.18
33,61.414,23.604,118.9,199601021500,250,3,***,21,30.21
34,61.414,23.604,118.9,199601021620,190,1,***,18,30.21
35,61.414,23.604,118.9,199601021650,***,0,***,18,30.21
36,61.414,23.604,118.9,199601021800,200,2,***,17,30.21
37,61.414,23.604,118.9,199601021850,***,0,***,18,30.21
38,61.414,23.604,118.9,199601021950,***,0,***,18,30.24
39,61.414,23.604,118.9,199601022100,080,1,***,18,30.24
40,61.414,23.604,118.9,199601022150,090,1,***,18,30.27
41,61.414,23.604,118.9,199601022250,100,1,***,18,30.24
42,61.414,23.604,118.9,199601022350,160,2,***,16,30.27
43,61.414,23.604,118.9,199601030050,***,0,***,16,30.27
44,61.414,23.604,118.9,199601030150,110,2,***,18,30.27
45,61.414,23.604,118.9,199601030300,120,2,***,18,30.27
46,61.414,23.604,118.9,199601030350,100,3,***,18,30.27
47,61.414,23.604,118.9,199601030450,110,3,***,18,30.27
48,61.414,23.604,118.9,199601030600,130,3,***,18,30.30
49,61.414,23.604,118.9,199601030650,110,5,***,18,30.30
50,61.414,23.604,118.9,199601030750,120,5,***,18,30.30
51,61.414,23.604,118.9,199601030900,090,5,***,17,30.33
52,61.414,23.604,118.9,199601031020,090,6,***,16,30.33
53,61.414,23.604,118.9,199601031120,070,1,***,16,30.33
54,61.414,23.604,118.9,199601031200,080,2,***,16,30.30
55,61.414,23.604,118.9,199601031250,050,2,***,16,30.33
56,61.414,23.604,118.9,199601031350,060,2,***,16,30.33
57,61.414,23.604,118.9,199601031500,060,2,***,16,30.33
58,61.414,23.604,118.9,199601031620,050,5,***,14,30.33
59,61.414,23.604,118.9,199601031650,050,2,***,14,30.33
60,61.414,23.604,118.9,199601031800,050,2,***,14,*****
61,61.414,23.604,118.9,199601031800,050,2,***,14,30.33
62,61.414,23.604,118.9,199601031920,060,3,***,12,30.33
63,61.414,23.604,118.9,199601032020,060,5,***,12,30.33
64,61.414,23.604,118.9,199601032100,050,6,***,13,30.33
65,61.414,23.604,118.9,199601032150,050,3,***,10,30.33
66,61.414,23.604,118.9,199601032250,050,3,***,10,30.30
67,61.414,23.604,118.9,199601040000,030,1,***,9,30.30
68,61.414,23.604,118.9,199601040050,030,2,***,7,30.30
69,61.414,23.604,118.9,199601040150,010,2,***,3,30.30
70,61.414,23.604,118.9,199601040300,020,1,***,2,30.27
71,61.414,23.604,118.9,199601040350,010,2,***,1,30.27
72,61.414,23.604,118.9,199601040450,360,1,***,0,30.24
73,61.414,23.604,118.9,199601040600,330,1,***,-1,30.24
74,61.414,23.604,118.9,199601040720,***,0,***,-4,30.24
75,61.414,23.604,118.9,199601040750,***,0,***,-4,30.24
76,61.414,23.604,118.9,199601040900,***,0,***,-3,30.24
77,61.414,23.604,118.9,199601041020,080,1,***,3,30.21
78,61.414,23.604,118.9,199601041050,***,0,***,1,30.21
79,61.414,23.604,118.9,199601041200,160,1,***,5,30.18
