,Lat,Lon,Ele,YR--MODAHRMN,DIR,SPD,GUS,TEMP,ALT
0,61.462,21.8,13.4,195601010000,160,7,***,32,*****
1,61.462,21.8,13.4,195601020000,160,7,***,19,*****
2,61.462,21.8,13.4,195601021800,360,6,***,19,*****
3,61.462,21.8,13.4,195601030000,360,9,***,19,*****
4,61.462,21.8,13.4,195601030600,180,7,***,21,*****
5,61.462,21.8,13.4,195601031200,200,18,***,28,*****
6,61.462,21.8,13.4,195601031800,250,18,***,34,*****
7,61.462,21.8,13.4,195601040000,250,23,***,36,*****
8,61.462,21.8,13.4,195601040600,270,21,***,37,*****
9,61.462,21.8,13.4,195601041200,270,9,***,****,*****
10,61.462,21.8,13.4,195601041800,290,6,***,30,*****
11,61.462,21.8,13.4,195601050000,290,11,***,37,*****
12,61.462,21.8,13.4,195601051200,270,9,***,41,*****
13,61.462,21.8,13.4,195601051800,180,6,***,30,*****
14,61.462,21.8,13.4,195601060000,230,11,***,30,*****
15,61.462,21.8,13.4,195601061200,200,16,***,34,*****
16,61.462,21.8,13.4,195601061800,180,9,***,34,*****
17,61.462,21.8,13.4,195601070000,230,11,***,36,*****
18,61.462,21.8,13.4,195601070600,230,18,***,34,*****
19,61.462,21.8,13.4,195601071200,230,9,***,36,*****
20,61.462,21.8,13.4,195601071800,200,7,***,34,*****
21,61.462,21.8,13.4,195601080000,200,10,***,34,*****
22,61.462,21.8,13.4,195601080600,200,11,***,34,*****
23,61.462,21.8,13.4,195601081200,180,11,***,30,*****
24,61.462,21.8,13.4,195601081800,180,14,***,30,*****
25,61.462,21.8,13.4,195601090000,180,9,***,28,*****
26,61.462,21.8,13.4,195601090600,110,9,***,23,*****
27,61.462,21.8,13.4,195601091200,140,9,***,18,*****
28,61.462,21.8,13.4,195601091800,110,11,***,14,*****
29,61.462,21.8,13.4,195601100600,110,11,***,19,*****
30,61.462,21.8,13.4,195601101800,110,13,***,21,*****
31,61.462,21.8,13.4,195601110000,110,11,***,23,*****
32,61.462,21.8,13.4,195601110600,140,9,***,27,*****
33,61.462,21.8,13.4,195601111800,090,11,***,19,*****
34,61.462,21.8,13.4,195601120600,180,9,***,23,*****
35,61.462,21.8,13.4,195601121200,110,7,***,23,*****
36,61.462,21.8,13.4,195601121800,140,6,***,25,*****
37,61.462,21.8,13.4,195601130600,110,11,***,30,*****
38,61.462,21.8,13.4,195601131200,110,16,***,30,*****
39,61.462,21.8,13.4,195601131800,090,14,***,28,*****
40,61.462,21.8,13.4,195601141200,320,5,***,25,*****
41,61.462,21.8,13.4,195601141800,320,7,***,23,*****
42,61.462,21.8,13.4,195601151200,160,2,***,23,*****
43,61.462,21.8,13.4,195601160000,160,7,***,23,*****
44,61.462,21.8,13.4,195601160600,140,5,***,21,*****
45,61.462,21.8,13.4,195601161200,***,0,***,21,*****
46,61.462,21.8,13.4,195601161800,110,5,***,19,*****
47,61.462,21.8,13.4,195601170000,110,11,***,21,*****
48,61.462,21.8,13.4,195601170600,180,11,***,23,*****
49,61.462,21.8,13.4,195601171800,070,16,***,21,*****
50,61.462,21.8,13.4,195601180000,070,8,***,18,*****
51,61.462,21.8,13.4,195601180600,090,14,***,18,*****
52,61.462,21.8,13.4,195601181200,110,18,***,19,*****
53,61.462,21.8,13.4,195601181800,140,9,***,28,*****
54,61.462,21.8,13.4,195601190000,160,7,***,32,*****
55,61.462,21.8,13.4,195601190600,230,11,***,28,*****
56,61.462,21.8,13.4,195601191800,160,5,***,14,*****
